Product_Package,SKU,Images,Name,Original_Price,Discount_Price,Category,Gender,Shirt,Shirt_Color,Shirt_Fabric,Trouser,Trouser_Color,Trouser_Fabric,Dupatta,Dupatta_Color,Dupatta_Fabric,Linning,Linning_Color,Lining_Fabric,Item_Type,Item_Color,Item_Fabric,Item_Material,Item_Size,Bag_Capacity,Perfume_Notes,Watch_Movement,Description
1 Piece,KSY-U6546,https://res.cloudinary.com/dzo11laml/image/upload/v1751975981/yellow_organza_2_piece_650_qtq4wi.png,Yellow Organza Tunic,16286,,Ready To Wear,Female,Yes,Yellow,Organza,,,,,,,,,,Shirt,,,Organza,,,,,"Lightweight and breathable Yellow Organza Kurta fabric, ideal for summer."
2 Piece,KSY-W9310,https://res.cloudinary.com/dzo11laml/image/upload/v1751975903/pink_silk_tunic_2_piece_xhe54s.png,Pink Silk Kurta,11046,8900.0,2 Piece Suits,Female,Yes,Pink,Silk,Yes,Yellow,Cotton,,,,Yes,Off-White,Cotton,"Shirt, Trouser",,,"Cotton, Silk",,,,,"A vibrant Pink Silk Kurta with intricate embroidery, perfect for festive occasions."
Single,KSY-U8836,https://res.cloudinary.com/dzo11laml/image/upload/v1751975823/cream_tote_bag_m9nclh.png,Cream Tote Bag,6789,,Bags,Unisex,,,,,,,,,,,,,Tote Bag,Cream,Nylon,Jute,,15 Liters,,,"A spacious Tote Bag, ideal for daily essentials."
3 Piece,KSY-W9380,https://res.cloudinary.com/dzo11laml/image/upload/v1752647803/Green_Khaddar_vnr1xs.png,Green Khaddar Kurta,2059,,3 Piece Suits,Female,Yes,Green,Khaddar,Yes,Green,Lawn,Yes,Red,Lawn,Yes,Off-White,Silk,"Dupatta, Shirt, Trouser",,,"Khaddar, Lawn",,,,,"Lightweight and breathable Green Khaddar Shirt fabric, ideal for summer."
1 Piece,KSY-W9280,https://res.cloudinary.com/dzo11laml/image/upload/v1751975815/Burgundy_Linen_Shirt_627_y2ahwh.png,Burgundy Linen Shirt,13518,,Men's Shirts,Male,Yes,Burgundy,Linen,,,,,,,,,,Shirt,,,Linen,,,,,Versatile Burgundy Linen Shirt for both casual and semi-formal events.
2 Piece,KSY-M8741,https://res.cloudinary.com/dzo11laml/image/upload/v1751975931/Sky_Blue_Blended_Kurta_628_utoams.png,Sky Blue Blended Kurta,6809,,Men's Shirts,Male,Yes,Sky Blue,Blended,,,,,,,,,,Shirt,,,Blended,,,,,"Comfortable Sky Blue Blended Kurta, ideal for everyday wear."
2 Piece,KSY-W85234,https://res.cloudinary.com/dzo11laml/image/upload/v1751975963/White_cotton-silk_kurta_male_aukmml.png,White Silk Kurta For Men,2088,,Men Shalwar Kameez,Male,Yes,White,Silk,Yes,White,Silk,,,,,,,"Shirt, Trouser",,,Silk,,,,,Timeless White Silk Shirt style with modern embellishments.
2 Piece,KSY-W8529,https://res.cloudinary.com/dzo11laml/image/upload/v1751975967/White_silk_kurta_2_piece_ncp3gs.png,White Silk Kurta,2088,,Shirts,Female,Yes,White,Silk,Yes,White,Silk,,,,,,,"Shirt, Trouser",,,Silk,,,,,Timeless White Silk Shirt style with modern embellishments.
2 Piece,KSY-W4014,https://res.cloudinary.com/dzo11laml/image/upload/v1751975933/sky_blue_cotton_kurta_ikwzkb.png,Sky Blue Cotton Kurta,5778,,Men's Shalwar Kameez,Male,Yes,Sky Blue,Cotton,Yes,Sky Blue,Cotton,,,,,,,"Shirt, Trouser",,,Cotton,,,,,"Comfortable Sky Blue Cotton Kurta, ideal for everyday wear."
1 Piece,KSY-U7046,https://res.cloudinary.com/dzo11laml/image/upload/v1751975690/Black_wash_wear_shirt_tf2dki.png,Black Wash & Wear Shirt,9732,,Men's Dress Shirt,Male,Yes,Black,Wash & Wear,,,,,,,,,,Shirt,,,Wash & Wear,,,,,"Comfortable Black Wash & Wear Shirt, ideal for everyday wear."
3 Piece,KSY-W8475,https://res.cloudinary.com/dzo11laml/image/upload/v1751975876/Orange_3_piece_cotton_x95xrq.png,Orange Cotton Kurta,3468,,Ready To Wear,Female,Yes,Orange,Cotton,Yes,Orange,Cotton,Yes,Orange,Slub viscose cotton silk,,,,"Dupatta, Shirt, Trouser",,,"Cotton, Slub viscose cotton silk",,,,,"Lightweight and breathable Orange Cotton Shirt fabric, ideal for summer."
1 Piece,KSY-W5413,https://res.cloudinary.com/dzo11laml/image/upload/v1751975898/pink_lawn_shirt_634_ajqukj.png,Pink Lawn Tunic,4544,,Unstitched,Female,Yes,Pink,Lawn,,,,,,,,,,Shirt,,,Lawn,,,,,"A vibrant Pink Lawn Shirt with intricate embroidery, perfect for festive occasions."
3 Piece,KSY-U7727,https://res.cloudinary.com/dzo11laml/image/upload/v1751975821/Cream_Lawn_3_piece_cfy5bl.png,Cream Lawn Tunic,10475,,Unstitched,Female,Yes,Cream,Lawn,Yes,Cream,Lawn,Yes,Cream,Lawn,,,,"Dupatta, Shirt, Trouser",,,Lawn,,,,,"Lightweight and breathable Cream Lawn Kurta fabric, ideal for summer."
3 Piece,KSY-W2007,https://res.cloudinary.com/dzo11laml/image/upload/v1751975878/orange_cotton_3_piece_636_fmspdb.png,Orange Cotton Tunic,16916,,Lawn Suits,Female,Yes,Orange,Cotton,Yes,Orange ,Cotton ,Yes,Orange ,Cotton,,,,"Dupatta, Shirt, Trouser",,,Cotton,,,,,Elegant Orange Cotton Tunic design for casual and formal wear.
Pair,KSY-M7736,https://res.cloudinary.com/dzo11laml/image/upload/v1751975827/Female_Black_Pumps_us01m1.png,Female Black Pumps,7586,5300.0,Boots,Female,,,,,,,,,,,,,Pumps,Black,Leather,Canvas,6,,,,Durable Pumps material for long-lasting comfort.
Pair,KSY-W3289,https://res.cloudinary.com/dzo11laml/image/upload/v1751975835/Female_Navy_Blue_Boots_kgom04.png,Female Navy Boots,3182,,Sandals,Female,,,,,,,,,,,,,Boots,Navy,Suede,Rubber,9,,,,"Elegant Boots, perfect for special occasions."
3 Piece,KSY-U5971,https://res.cloudinary.com/dzo11laml/image/upload/v1751975884/Orange_Lawn_3_piece_639_dshjwe.png,Orange Lawn Kurta,10826,,2 Piece Suits,Female,Yes,Orange,Lawn,Yes,Red,Chiffon,Yes,White,Khaddar,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Khaddar, Lawn",,,,,Timeless Orange Lawn Shirt style with modern embellishments.
3 Piece,KSY-U4368,https://res.cloudinary.com/dzo11laml/image/upload/v1751975863/Maroon_Chiffon_3_piece_vwfe1j.png,Maroon Chiffon Kurta,19474,,3 Piece Suits,Female,Yes,Maroon,Chiffon,Yes,Maroon,Viscose,Yes,Maroon,Chiffon,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Viscose",,,,,Luxurious Maroon Chiffon Kurta material for a sophisticated look.
3 Piece,KSY-W9356,https://res.cloudinary.com/dzo11laml/image/upload/v1751975976/yellow_cotton_3_piece_aegkat.png,Yellow Cotton Tunic,7136,5700.0,2 Piece Suits,Female,Yes,Yellow,Cotton,Yes,Yellow,Cotton ,Yes,Yellow,Cotton,,,,"Dupatta, Shirt, Trouser",,,Cotton,,,,,Elegant Yellow Cotton Kurta design for casual and formal wear.
1 Piece,KSY-W4715,https://res.cloudinary.com/dzo11laml/image/upload/v1751975844/Green_Chiffon_Shirt_xmgn3g.png,Green Chiffon Shirt,2462,2100.0,Ready To Wear,Female,Yes,Green,Chiffon,,,,,,,,,,Shirt,,,Chiffon,,,,,Elegant Green Chiffon Kurta design for casual and formal wear.
,KSY-W9220,https://res.cloudinary.com/dzo11laml/image/upload/v1751975826/Female_Black_Analog_watch_hhuanx.png,Female Black Analog Watch,10342,,Watches,Female,,,,,,,,,,,,,Analog Watch,Black,Leather,Stainless Steel,One Size,,,Manual Wind,"Elegant Analog Watch, perfect for formal occasions."
,KSY-M8526,https://res.cloudinary.com/dzo11laml/image/upload/v1751975958/unisex_silver_digital_watch_rf2hh4.png,Unisex Silver Digital Watch,3379,2300.0,Watches,Unisex,,,,,,,,,,,,,Digital Watch,Silver,Leather,Stainless Steel,One Size,,,Manual Wind,A classic Digital Watch with a timeless design.
Pair,KSY-M6947,https://res.cloudinary.com/dzo11laml/image/upload/v1751975958/Unisex_white_boots_lhzsau.png,Unisex White Boots,8829,,Loafers,Unisex,,,,,,,,,,,,,Boots,White,Rubber,Rubber,10,,,,Fashionable Boots design with excellent grip.
2 Piece,KSY-W3373,https://res.cloudinary.com/dzo11laml/image/upload/v1751975886/Orange_Organza_Shirt_crhxau.png,Orange Organza Shirt,7229,,Unstitched,Female,Yes,Orange,Organza,,,,,,,Yes,Orange,Silk,Shirt,,,Organza,,,,,Luxurious Orange Organza Tunic material for a sophisticated look.
2 Piece,KSY-W6665,https://res.cloudinary.com/dzo11laml/image/upload/v1751975607/2_piece_cream_silk_nbpeaa.png,Cream Silk Shirt,3021,2100.0,Ready To Wear,Female,Yes,Cream,Silk,Yes,Cream,Silk,,,,,,,"Shirt, Trouser",,,Silk,,,,,"Lightweight and breathable Cream Silk Kurta fabric, ideal for summer."
1 Piece,KSY-U2786,https://res.cloudinary.com/dzo11laml/image/upload/v1752664906/green_blend_shirt_gjovyq.png,Green Blended Shirt,16777,12300.0,Men's Shirts,Male,Yes,Green,Blended,,,,,,,,,,Shirt,,,Blended,,,,,"Premium quality Green Blended Shirt fabric, breathable and stylish."
3 Piece,KSY-W7894,https://res.cloudinary.com/dzo11laml/image/upload/v1752665257/Green_Cotton_shirt_linning_n7omqa.png,Green Cotton Shirt,7867,,Unstitched,Female,Yes,Green,Cotton,Yes,Green,Cotton,Yes,Green,Cotton,Yes,Green,Grip,"Dupatta, Shirt, Trouser",,,Cotton,,,,,Elegant Green Cotton Kurta design for casual and formal wear.
2 Piece,KSY-U2026,https://res.cloudinary.com/dzo11laml/image/upload/v1751975982/yellow_organza_3_piece_caynxn.png,Yellow Organza Kurta,12514,,Ready To Wear,Female,Yes,Yellow,Organza,Yes,Yellow,Silk,,,,Yes,Pink,Silk,"Shirt, Trouser",,,"Organza, Silk",,,,,"A vibrant Yellow Organza Kurta with intricate embroidery, perfect for festive occasions."
2 Piece,KSY-M7277,https://res.cloudinary.com/dzo11laml/image/upload/v1751975842/Green_blend_kurta_651_blpkyl.png,Green Blended Kurta,12402,10400.0,Men's Shalwar Kameez,Male,Yes,Green,Blended,Yes,Green,Wash & Wear,,,,,,,"Shirt, Trouser",,,"Blended, Wash & Wear",,,,,Versatile Green Blended Kurta for both casual and semi-formal events.
1 Piece,KSY-M7485,https://res.cloudinary.com/dzo11laml/image/upload/v1751975970/White_wool_blend_kurta_652_ogfqtx.png,White Wool Blend Kurta,19885,,Men's Shalwar Kameez,Male,Yes,White,Wool Blend,Yes,White,Denim,,,,,,,"Shirt, Trouser",,,"Denim, Wool Blend",,,,,"Premium quality White Wool Blend Kurta fabric, breathable and stylish."
1 Piece,KSY-M2643,https://res.cloudinary.com/dzo11laml/image/upload/v1751975849/Green_Wash_Wear_pants_653_jnulcu.png,Green Wash & Wear Pants,2560,,Men's Trousers,Male,,,,Yes,Green,Wash & Wear,,,,,,,Trouser,,,Wash & Wear,,,,,Versatile Green Wash & Wear Pants for both casual and semi-formal events.
3 Piece,KSY-M4694,https://res.cloudinary.com/dzo11laml/image/upload/v1751975950/Turquoise_silk_2_piece_654_rvepww.png,Turquoise Silk Shirt,4165,,Silk Suits,Female,Yes,Turquoise,Silk,Yes,Turquoise,Silk,Yes,Turquoise,Silk,,,,"Dupatta, Shirt, Trouser",,,Silk,,,,,"Lightweight and breathable Turquoise Silk Tunic fabric, ideal for summer."
3 Piece,KSY-M3224,https://res.cloudinary.com/dzo11laml/image/upload/v1751975946/Turquoise_Lawn_3_piece_655_m1twoq.png,Turquoise Lawn Kurta,3713,,Lawn Suits,Female,Yes,Turquoise,Lawn,Yes,Turquoise,Lawn,Yes,turquoise,Lawn,,,,"Dupatta, Shirt, Trouser",,,Lawn,,,,,Luxurious Turquoise Lawn Shirt material for a sophisticated look.
2 Piece,KSY-U1523,https://res.cloudinary.com/dzo11laml/image/upload/v1751975864/Maroon_Khaddar_2_piece_656_itsb1x.png,Maroon Khaddar Kurta,12783,,Lawn Suits,Female,Yes,Maroon,Khaddar,Yes,Maroon ,Khaddar,,,,,,,"Shirt, Trouser",,,Khaddar,,,,,Luxurious Maroon Khaddar Tunic material for a sophisticated look.
3 Piece,KSY-M3692,https://res.cloudinary.com/dzo11laml/image/upload/v1751975983/yellow_viscose_3_piece_jqoj0d.png,Yellow Viscose Kurta,8171,,3 Piece Suits,Female,Yes,Yellow,Viscose,Yes,Yellow,Viscose,Yes,Yellow,Viscose,,,,"Dupatta, Shirt, Trouser",,,Viscose,,,,,Timeless Yellow Viscose Kurta style with modern embellishments.
3 Piece,KSY-U8083,https://res.cloudinary.com/dzo11laml/image/upload/v1751975925/Red_viscose_3_piece_vzmdxe.png,Red Viscose Kurta,18764,,Ready To Wear,Female,Yes,Red,Viscose,Yes,Pink,Chiffon,Yes,Cream,Silk,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Silk, Viscose",,,,,"A vibrant Red Viscose Shirt with intricate embroidery, perfect for festive occasions."
Single,KSY-W2161,https://res.cloudinary.com/dzo11laml/image/upload/v1751975828/Female_Black_Shoulder_bag_tk84hb.png,Female Black Shoulder Bag,16896,15200.0,Wallets,Female,,,,,,,,,,,,,Shoulder Bag,Black,Nylon,Nylon,,Medium,,,An elegant Shoulder Bag for evening events.
Single,KSY-U5140,https://res.cloudinary.com/dzo11laml/image/upload/v1751975834/Female_Grey_crossbody_bag_660_ubuxso.png,Grey Crossbody Bag,12238,,Bags,Unisex,,,,,,,,,,,,,Crossbody Bag,Grey,Leather,Leather,,Small,,,"Durable Crossbody Bag material, perfect for everyday use."
Single,KSY-W3007,https://res.cloudinary.com/dzo11laml/image/upload/v1751975823/cream_tote_bag_661_sp6w9s.png,Cream Tote Bag,19361,16300.0,Bags,Unisex,,,,,,,,,,,,,Tote Bag,Cream,Nylon,Zipper,,Small,,,"A spacious Tote Bag, ideal for daily essentials."
3 Piece,KSY-W7422,https://res.cloudinary.com/dzo11laml/image/upload/v1751975862/maroon_3_piece_chiffon_wjboaa.png,Maroon Chiffon Tunic,19066,,3 Piece Suits,Female,Yes,Maroon,Chiffon,Yes,Maroon,Silk,Yes,Maroon,Chiffon,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Silk",,,,,Timeless Maroon Chiffon Kurta style with modern embellishments.
1 Piece,KSY-W6298,https://res.cloudinary.com/dzo11laml/image/upload/v1751975814/Burgundy_Blend_kurta_663_ls0kvy.png,Burgundy Blended Kurta,2811,2100.0,Men's Shalwar Kameez,Male,Yes,Burgundy,Blended,Yes,Burgundy,Linen,,,,,,,"Shirt, Trouser",,,"Blended, Linen",,,,,Versatile Burgundy Blended Kurta for both casual and semi-formal events.
Single,KSY-U4917,https://res.cloudinary.com/dzo11laml/image/upload/v1751975689/Black_Wallet_wwrg3n.png,Black Wallet,14752,,Wallets,Unisex,,,,,,,,,,,,,Wallet,Black,Faux Leather,Nylon,,Small,,,"Durable Wallet material, perfect for everyday use."
1 Piece,KSY-W6135,https://res.cloudinary.com/dzo11laml/image/upload/v1751975814/Burgundy_cotton_shirt_665_puhcyr.png,Burgundy Cotton Shirt,12101,,Men's Shirts,Male,Yes,Burgundy,Cotton,,,,,,,,,,Shirt,,,Cotton,,,,,A classic Burgundy Cotton Shirt for a sharp professional look.
1 Piece,KSY-U5108,https://res.cloudinary.com/dzo11laml/image/upload/v1751975628/Black_cotton_trouser_tsqqqa.png,Black Cotton Trousers,9386,,Men's Trousers,Male,,,,Yes,Black,Cotton,,,,,,,Trouser,,,Cotton,,,,,Tailored Black Cotton Trousers with a modern fit.
Single,KSY-M8656,https://res.cloudinary.com/dzo11laml/image/upload/v1751975937/Tan_wallet_sg4puv.png,Tan Wallet,10012,,Handbags,Unisex,,,,,,,,,,,,,Wallet,Tan,Canvas,Leather,,2 Liters,,,"Durable Wallet material, perfect for everyday use."
3 Piece,KSY-M8349,https://res.cloudinary.com/dzo11laml/image/upload/v1751975891/Orange_viscose_3_peicen138_wc8hpm.png,Orange Viscose Kurta,11931,,Shirts,Female,Yes,Orange,Viscose,Yes,Orange,Viscose,Yes,Orange,Viscose,,,,"Dupatta, Shirt, Trouser",,,Viscose,,,,,"A vibrant Orange Viscose Tunic with intricate embroidery, perfect for festive occasions."
Single,KSY-W1857,https://res.cloudinary.com/dzo11laml/image/upload/v1751975936/tan_wallet_669_rwwwva.png,Tan Wallet,9384,,Handbags,Unisex,,,,,,,,,,,,,Wallet,Tan,Leather,Faux Leather,,2 Liters,,,"A spacious Wallet, ideal for daily essentials."
2 Piece,KSY-U7192,https://res.cloudinary.com/dzo11laml/image/upload/v1752647204/Yellow_Khaddar_Shirt_oc8nva.png,Yellow Khaddar Shirt,10658,8400.0,Shirts,Female,Yes,Yellow,Khaddar,Yes,White,Khaddar,,,,,,,"Shirt, Trouser",,,Khaddar,,,,,Timeless Yellow Khaddar Shirt style with modern embellishments.
2 Piece,KSY-W2981,https://res.cloudinary.com/dzo11laml/image/upload/v1751975725/blue_silk_tunic_shirt_eivqfi.png,Blue Silk Tunic,17229,13500.0,2 Piece Suits,Female,Yes,Blue,Silk,Yes,Blue ,Silk,,,,,,,"Shirt, Trouser",,,Silk,,,,,Luxurious Blue Silk Shirt material for a sophisticated look.
3 Piece,KSY-W6662,https://res.cloudinary.com/dzo11laml/image/upload/v1751975691/Blue_Chiffon_3_piece_i8nqc0.png,Blue Chiffon Tunic,16950,,Ready To Wear,Female,Yes,Blue,Chiffon,Yes,Blue ,Viscose,Yes,Blue,Chiffon,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Viscose",,,,,"Lightweight and breathable Blue Chiffon Kurta fabric, ideal for summer."
1 Piece,KSY-W9317,https://res.cloudinary.com/dzo11laml/image/upload/v1751975868/Maroon_viscose_shirt_673_hnujsp.png,Maroon Viscose Shirt,14120,12700.0,Shirts,Female,Yes,Maroon,Viscose,,,,,,,,,,Shirt,,,Viscose,,,,,"Lightweight and breathable Maroon Viscose Kurta fabric, ideal for summer."
1 Piece,KSY-M8028,https://res.cloudinary.com/dzo11laml/image/upload/v1751975864/Maroon_cotton_shirt_674_bgggdh.png,Maroon Cotton Tunic,9692,,Shirts,Female,Yes,Maroon,Cotton,,,,,,,,,,Shirt,,,Cotton,,,,,Timeless Maroon Cotton Shirt style with modern embellishments.
2 Piece,KSY-W2171,https://res.cloudinary.com/dzo11laml/image/upload/v1751975918/Red_Chiffon_Shirt_bjpz3x.png,Red Chiffon Tunic,17101,14600.0,Ready To Wear,Female,Yes,Red,Chiffon,Yes,Red,Khaddar,,,,,,,"Shirt, Trouser",,,"Chiffon, Khaddar",,,,,"Lightweight and breathable Red Chiffon Kurta fabric, ideal for summer."
Single,KSY-W4724,https://res.cloudinary.com/dzo11laml/image/upload/v1751975826/Female_black_clutch_676_a6i2ab.png,Female Black Clutch,4478,,Wallets,Female,,,,,,,,,,,,,Clutch,Black,Faux Leather,Jute,,15 Liters,,,"A spacious Clutch, ideal for daily essentials."
3 Piece,KSY-M5699,https://res.cloudinary.com/dzo11laml/image/upload/v1751975951/Turquoise_viscose_2_piece_a3vcss.png,Turquoise Viscose Kurta,13514,,3 Piece Suits,Female,Yes,Turquoise,Viscose,Yes,Green,Chiffon,Yes,Black,Organza,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Organza, Viscose",,,,,"A vibrant Turquoise Viscose Shirt with intricate embroidery, perfect for festive occasions."
3 Piece,KSY-U4161,https://res.cloudinary.com/dzo11laml/image/upload/v1751975912/purple_lawn_3_piece_678_c7t0jn.png,Purple Lawn Tunic,15423,,Lawn Suits,Female,Yes,Purple,Lawn,Yes,Purple,Lawn,Yes,White,Lawn,,,,"Dupatta, Shirt, Trouser",,,Lawn,,,,,"Lightweight and breathable Purple Lawn Shirt fabric, ideal for summer."
2 Piece,KSY-M9197,https://res.cloudinary.com/dzo11laml/image/upload/v1751975626/Black_Chiffon_2_piece_679_j0xggb.png,Black Chiffon Shirt,13292,,Unstitched,Female,Yes,Black,Chiffon,Yes,Black,Khaddar,,,,,,,"Shirt, Trouser",,,"Chiffon, Khaddar",,,,,Elegant Black Chiffon Shirt design for casual and formal wear.
Pair,KSY-W8978,https://res.cloudinary.com/dzo11laml/image/upload/v1751975859/Male_grey_sandals_680_mzebaa.png,Male Grey Sandals,8526,,Loafers,Male,,,,,,,,,,,,,Sandals,Grey,Suede,Synthetic,11,,,,Fashionable Sandals design with excellent grip.
Pair,KSY-M2129,https://res.cloudinary.com/dzo11laml/image/upload/v1751975859/Male_Grey_Loafers_clor8r.png,Male Grey Loafer,15322,,Boots,Male,,,,,,,,,,,,,Loafer,Grey,Synthetic,Suede,8,,,,"Elegant Loafer, perfect for special occasions."
3 Piece,KSY-M6713,https://res.cloudinary.com/dzo11laml/image/upload/v1751975888/Orange_silk_3_piece_682_ai676c.png,Orange Silk Kurta,16298,,Shirts,Female,Yes,Orange,Silk,Yes,Green,Viscose,Yes,Maroon,Silk,Yes,Orange,Silk,"Dupatta, Shirt, Trouser",,,"Silk, Viscose",,,,,Luxurious Orange Silk Kurta material for a sophisticated look.
Single,KSY-M2016,https://res.cloudinary.com/dzo11laml/image/upload/v1751975954/Unisex_blue_back_pack_jkl5jd.png,Unisex Blue Backpack,18523,,Wallets,Unisex,,,,,,,,,,,,,Backpack,Blue,Leather,Metal,,Large,,,"Durable Backpack material, perfect for everyday use."
2 Piece,KSY-W5734,https://res.cloudinary.com/dzo11laml/image/upload/v1751975607/2_piece_green_organza_hf2rk9.png,Green Organza Tunic,13850,,Ready To Wear,Female,Yes,Green,Organza,Yes,Green,Silk,,,,,,,"Shirt, Trouser",,,"Organza, Silk",,,,,Luxurious Green Organza Kurta material for a sophisticated look.
2 Piece,KSY-M2582,https://res.cloudinary.com/dzo11laml/image/upload/v1751975607/2_piece_orange_khaddar_685_ej0gzj.png,Orange Khaddar Tunic,13880,10000.0,Ready To Wear,Female,Yes,Orange,Khaddar,Yes,Orange ,Khaddar,,,,,,,"Shirt, Trouser",,,Khaddar,,,,,Timeless Orange Khaddar Tunic style with modern embellishments.
1 Piece,KSY-M4950,https://res.cloudinary.com/dzo11laml/image/upload/v1751975924/Red_silk_shirt_686_mttnb3.png,Red Silk Shirt,12362,,Ready To Wear,Female,Yes,Red,Silk,,,,,,,,,,Shirt,,,Silk,,,,,Elegant Red Silk Shirt design for casual and formal wear.
1 Piece,KSY-W1772,https://res.cloudinary.com/dzo11laml/image/upload/v1751975914/Purple_organza_Kurta_687_ykuujw.png,Purple Organza Kurta,4061,3500.0,3 Piece Suits,Female,Yes,Purple,Organza,,,,,,,,,,Shirt,,,Organza,,,,,Elegant Purple Organza Kurta design for casual and formal wear.
3 Piece,KSY-U6589,https://res.cloudinary.com/dzo11laml/image/upload/v1751975978/yellow_lawn_3_piece_688_gidflg.png,Yellow Lawn Shirt,8730,7200.0,3 Piece Suits,Female,Yes,Yellow,Lawn,Yes,Yellow,Lawn,Yes,Multi-Color,Chiffon,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Lawn",,,,,Luxurious Yellow Lawn Tunic material for a sophisticated look.
1 Piece,KSY-W9197,https://res.cloudinary.com/dzo11laml/image/upload/v1751975693/Blue_cotton_shirt_male_luxqw0.png,Blue Cotton Shirt,4794,,Men Dress Shirt,Male,Yes,Blue,Cotton,,,,,,,,,,Shirt,,,Cotton,,,,,"Lightweight and breathable Blue Cotton Shirt fabric, ideal for summer."
1 Piece,KSY-W9180,https://res.cloudinary.com/dzo11laml/image/upload/v1751975933/Sky_Blue_Cotton_Shirt_aiksli.png,Blue Cotton Shirt,4794,,Ready To Wear,Female,Yes,Blue,Cotton,,,,,,,Yes,Off-White,Cotton,Shirt,,,Cotton,,,,,"Lightweight and breathable Blue Cotton Shirt fabric, ideal for summer."
Pair,KSY-U3102,https://res.cloudinary.com/dzo11laml/image/upload/v1751975811/Brown_pumps_male_phu9n4.png,Brown Pumps,7171,5600.0,Pumps,Male,,,,,,,,,,,,,Pumps,Brown,Synthetic,Rubber,11,,,,Versatile Pumps for both casual and semi-formal events.
Pair,KSY-U31021,https://res.cloudinary.com/dzo11laml/image/upload/v1751975810/Brown_Female_Pumps_teckqt.png,Brown Pumps,7171,5600.0,Pumps,Female,,,,,,,,,,,,,Pumps,Brown,Synthetic,Rubber,11,,,,Versatile Pumps for both casual and semi-formal events.
3 Piece,KSY-M8799,https://res.cloudinary.com/dzo11laml/image/upload/v1751975968/White_viscose_3_piece_693_ojejxx.png,White Viscose Tunic,19298,16200.0,3 Piece Suits,Female,Yes,White,Viscose,Yes,White,Viscose,Yes,White,Chiffon,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Viscose",,,,,"Lightweight and breathable White Viscose Shirt fabric, ideal for summer."
1 Piece,KSY-M1112,https://res.cloudinary.com/dzo11laml/image/upload/v1751975965/White_Lawn_Kurta_694_iq1gtg.png,White Lawn Kurta,18310,,Unstitched,Female,Yes,White,Lawn,,,,,,,Yes,White,Cotton,Shirt,,,Lawn,,,,,Elegant White Lawn Kurta design for casual and formal wear.
